quarter_id,quarter_timestamp,stored_BPM,QUARTER_STATE,selected_event_id,selected_timestamp,selected_source_state,QUARTER_NEAREST_ONSET_OFFSET_MS,ABS_DISTANCE_TO_QUARTER_MS,NEAREST_ONSET_TIE,tied_event_ids,native_candidate_N,context_N,context_source_composition,original_quarter_id,original_quarter_timestamp,original_offset_ms,source_provenance,source_provenance_sha256
415,150.7439455782313,161.4990234374967,SELECTED,F_MIX_00745,150.7091156462585,UNKNOWN,-34.8299319728000,34.8299319728000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 0}",408,150.77319510785165,-64.07946159315000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
416,151.11546485260772,161.4990234374967,SELECTED,F_MIX_00748,151.0806349206349,UNKNOWN,-34.82993197282000,34.82993197282000,False,[],3,2,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 1}",409,151.1427376756481,-62.1027550132000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
417,151.48698412698414,161.49902343750904,SELECTED,F_MIX_00750,151.44054421768706,UNKNOWN,-46.43990929708000,46.43990929708000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",410,151.51224208643816,-71.69786875110000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
418,151.85850340136054,161.4990234374967,SELECTED,F_MIX_00752,151.7772335600907,DRUM_SUPPORTED,-81.26984126984000,81.26984126984000,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",411,151.8812132897093,-103.9797296186000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
419,152.23002267573696,161.4990234374967,SELECTED,F_MIX_00753,152.2184126984127,UNKNOWN,-11.60997732426000,11.60997732426000,False,[],3,2,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 1}",412,152.249491454286,-31.0787558733000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
420,152.6015419501134,151.99908088235597,SELECTED,F_MIX_00756,152.56671201814058,UNKNOWN,-34.82993197282000,34.82993197282000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 0}",413,152.61735903596508,-50.64701782450000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
421,152.99628117913832,161.4990234374967,SELECTED,F_MIX_00758,153.01950113378686,DRUM_SUPPORTED,23.21995464854000,23.21995464854000,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",414,152.98485709303637,34.64404075049000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
422,153.36780045351475,161.49902343750904,SELECTED,F_MIX_00759,153.37941043083902,DRUM_SUPPORTED,11.60997732427000,11.60997732427000,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",415,153.3520225779606,27.38785287842000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
423,153.73931972789114,172.26562499998857,SELECTED,F_MIX_00760,153.73931972789114,DRUM_SUPPORTED,0E-14,0E-14,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",416,153.71888874795252,20.43097993862000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
424,154.08761904761906,161.49902343750904,SELECTED,F_MIX_00762,154.11083900226757,DRUM_SUPPORTED,23.21995464851000,23.21995464851000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",417,154.08548553450532,25.35346776225000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
425,154.45913832199545,161.4990234374967,SELECTED,F_MIX_00763,154.47074829931972,DRUM_SUPPORTED,11.60997732427000,11.60997732427000,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",418,154.45183987596295,18.90842335677000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
426,154.83065759637188,172.26562500000261,SELECTED,F_MIX_00765,154.84226757369615,DRUM_SUPPORTED,11.60997732427000,11.60997732427000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",419,154.8179760168349,24.29155686125000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
427,155.17895691609976,172.26562500000261,SELECTED,F_MIX_00767,155.19056689342403,DRUM_SUPPORTED,11.60997732427000,11.60997732427000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",420,155.18391577717975,6.65111624428000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
428,155.52725623582765,161.4990234374967,SELECTED,F_MIX_00769,155.50403628117914,DRUM_SUPPORTED,-23.21995464851000,23.21995464851000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 0}",421,155.5496787950502,-45.64251387106000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
429,155.89877551020408,172.26562500000261,SELECTED,F_MIX_00771,155.91038548752834,DRUM_SUPPORTED,11.60997732426000,11.60997732426000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",422,155.91528274469368,-4.89725716534000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
430,156.24707482993196,161.4990234374967,SELECTED,F_MIX_00773,156.2702947845805,DRUM_SUPPORTED,23.21995464854000,23.21995464854000,False,[],3,2,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 1}",423,156.28074353293292,-10.44874835242000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
431,156.6185941043084,172.26562500000261,SELECTED,F_MIX_00775,156.6185941043084,DRUM_SUPPORTED,0E-13,0E-13,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",424,156.6460754759083,-27.4813715999000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
432,156.96689342403627,161.4990234374967,SELECTED,F_MIX_00776,156.88562358276644,DRUM_SUPPORTED,-81.26984126983000,81.26984126983000,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",425,157.01129145814625,-125.66787537981000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
433,157.3384126984127,161.4990234374967,SELECTED,F_MIX_00777,157.35002267573697,DRUM_SUPPORTED,11.60997732427000,11.60997732427000,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",426,157.37618992379305,-26.16724805608000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
434,157.70993197278912,161.4990234374967,SELECTED,F_MIX_00779,157.73315192743763,DRUM_SUPPORTED,23.21995464851000,23.21995464851000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 0}",427,157.74101577643526,-7.86384899763000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
435,158.08145124716555,161.49902343750904,SELECTED,F_MIX_00781,158.0930612244898,DRUM_SUPPORTED,11.60997732425000,11.60997732425000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",428,158.10577627737334,-12.71505288354000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
436,158.45297052154194,172.26562500000261,SELECTED,F_MIX_00782,158.4645804988662,DRUM_SUPPORTED,11.60997732426000,11.60997732426000,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",429,158.4704779617777,-5.8974629115000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
437,158.80126984126983,161.4990234374967,SELECTED,F_MIX_00784,158.83609977324264,DRUM_SUPPORTED,34.82993197281000,34.82993197281000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",430,158.8351267113017,0.97306194094000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
438,159.17278911564625,161.4990234374967,SELECTED,F_MIX_00786,159.18439909297052,DRUM_SUPPORTED,11.60997732427000,11.60997732427000,False,[],3,2,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 1}",431,159.1997278194334,-15.32872646288000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
439,159.54430839002268,161.4990234374967,SELECTED,F_MIX_00789,159.55591836734695,DRUM_SUPPORTED,11.60997732427000,11.60997732427000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",432,159.56428605031203,-8.36768296508000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
440,159.9158276643991,172.26562500000261,SELECTED,F_MIX_00792,159.9158276643991,UNKNOWN,0E-13,0E-13,False,[],3,2,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 2}",433,159.9288056916629,-12.9780272638000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
441,160.264126984127,172.26562500000261,SELECTED,F_MIX_00794,160.2873469387755,DRUM_SUPPORTED,23.2199546485000,23.2199546485000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",434,160.29329060243876,-5.94366366326000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
442,160.61242630385487,161.4990234374967,SELECTED,F_MIX_00795,160.6356462585034,DRUM_SUPPORTED,23.21995464853000,23.21995464853000,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",435,160.6577442556971,-22.0979971937000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
443,160.9839455782313,172.26562500000261,SELECTED,F_MIX_00798,161.03038548752835,DRUM_SUPPORTED,46.43990929705000,46.43990929705000,False,[],3,2,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 2}",436,161.02216977718973,8.21571033862000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
444,161.33224489795919,172.26562500000261,SELECTED,F_MIX_00801,161.2974149659864,UNKNOWN,-34.82993197279000,34.82993197279000,False,[],5,4,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 4}",437,161.38656998009318,-89.15501410678000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
445,161.68054421768707,161.4990234374967,SELECTED,F_MIX_00804,161.62249433106575,DRUM_SUPPORTED,-58.04988662132000,58.04988662132000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 0}",438,161.75094739626638,-128.45306520063000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
446,162.0520634920635,172.26562500000261,SELECTED,F_MIX_00807,162.09850340136055,DRUM_SUPPORTED,46.43990929705000,46.43990929705000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",439,162.11480543816918,-16.30203680863000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
447,162.40036281179138,161.4990234374967,SELECTED,F_MIX_00808,162.4584126984127,DRUM_SUPPORTED,58.04988662132000,58.04988662132000,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",440,162.47819604322865,-19.78334481595000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
448,162.7718820861678,161.4990234374967,SELECTED,F_MIX_00810,162.81832199546486,UNKNOWN,46.43990929706000,46.43990929706000,False,[],3,2,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 1}",441,162.84166482134225,-23.34282587739000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
449,163.14340136054423,161.49902343750904,SELECTED,F_MIX_00813,163.178231292517,DRUM_SUPPORTED,34.82993197277000,34.82993197277000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 0}",442,163.20520395520458,-26.97266268758000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
450,163.51492063492063,161.4990234374967,SELECTED,F_MIX_00814,163.44526077097507,UNKNOWN,-69.65986394556000,69.65986394556000,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",443,163.56805810992105,-122.79733894598000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
451,163.88643990929705,172.26562500000261,SELECTED,F_MIX_00815,163.85160997732427,UNKNOWN,-34.82993197278000,34.82993197278000,True,"[""F_MIX_00815"", ""F_MIX_00816""]",2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 0}",444,163.93029578340625,-78.68580608198000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
452,164.23473922902494,161.4990234374967,SELECTED,F_MIX_00817,164.1882993197279,UNKNOWN,-46.43990929704000,46.43990929704000,False,[],3,2,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 1}",445,164.29197862378328,-103.67930405538000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
453,164.60625850340136,161.4990234374967,SELECTED,F_MIX_00821,164.62947845804987,DRUM_SUPPORTED,23.21995464851000,23.21995464851000,False,[],3,2,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 1}",446,164.65316211436297,-23.68365631310000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
454,164.9777777777778,161.49902343750904,SELECTED,F_MIX_00823,164.93133786848074,UNKNOWN,-46.43990929706000,46.43990929706000,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",447,165.01314789080533,-81.81002232459000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
