quarter_id,quarter_timestamp,Bass_id,Drums_id,BASS_offset_ms,DRUMS_offset_ms,both,resolved_over_one_hop,raw_Drum_minus_Bass_ms,resolved_Drum_minus_Bass_ms,interpretation
299,108.9015873015873,BASS_00272,DRUMS_00414,11.60997732427000,58.04988662132000,True,True,46.439909297052154,46.439909297052154,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
300,109.2498866213152,BASS_00273,DRUMS_00415,46.43990929705000,-69.65986394559000,True,True,-116.09977324263039,-116.09977324263039,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
301,109.62140589569161,BASS_00274,DRUMS_00417,34.82993197279000,23.21995464852000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
302,109.9697052154195,BASS_00275,,23.21995464853000,,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
303,110.34122448979592,BASS_00276,DRUMS_00418,23.21995464852000,-81.26984126984000,True,True,-104.48979591836735,-104.48979591836735,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
304,110.6895238095238,BASS_00277,DRUMS_00419,-34.82993197277000,34.8299319728000,True,True,69.65986394557822,69.65986394557822,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
305,111.06104308390023,BASS_00279,DRUMS_00420,11.60997732426000,-69.65986394559000,True,True,-81.26984126984127,-81.26984126984127,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
306,111.43256235827664,BASS_00281,DRUMS_00421,23.21995464853000,23.21995464853000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
307,111.78086167800454,BASS_00282,DRUMS_00422,11.60997732426000,34.82993197278000,True,True,23.219954648526077,23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
308,112.12916099773243,BASS_00283,DRUMS_00423,0E-14,46.43990929705000,True,True,46.439909297052154,46.439909297052154,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
309,112.50068027210884,BASS_00285,DRUMS_00424,11.60997732427000,46.43990929706000,True,True,34.82993197278911,34.82993197278911,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
310,112.84897959183674,,DRUMS_00425,,69.65986394557000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
311,113.22049886621315,BASS_00286,DRUMS_00426,23.21995464852000,46.43990929705000,True,True,23.219954648526077,23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
312,113.56879818594105,BASS_00287,DRUMS_00427,58.04988662130000,-34.82993197280000,True,True,-92.87981859410431,-92.87981859410431,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
313,113.94031746031746,BASS_00288,DRUMS_00428,34.82993197279000,-23.21995464853000,True,True,-58.049886621315196,-58.049886621315196,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
314,114.31183673469388,,DRUMS_00430,,46.43990929705000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
315,114.66013605442177,BASS_00289,DRUMS_00431,34.82993197279000,46.43990929705000,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
316,115.03165532879818,BASS_00290,DRUMS_00433,46.43990929706000,34.82993197279000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
317,115.4031746031746,BASS_00291,DRUMS_00434,34.82993197279000,23.21995464853000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
318,115.77469387755102,BASS_00292,DRUMS_00435,34.82993197279000,23.21995464852000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
319,116.14621315192744,,DRUMS_00436,,0E-14,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
320,116.51773242630385,BASS_00293,DRUMS_00437,23.21995464853000,-11.60997732425000,True,True,-34.82993197278911,-34.82993197278911,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
321,116.88925170068028,BASS_00294,DRUMS_00438,-23.21995464853000,-23.21995464853000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
322,117.26077097505669,BASS_00295,DRUMS_00439,-34.82993197279000,0E-14,True,True,34.82993197278911,34.82993197278911,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
323,117.63229024943311,BASS_00296,DRUMS_00440,-34.82993197279000,-34.82993197279000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
324,118.00380952380952,BASS_00297,DRUMS_00441,-23.21995464852000,-23.21995464852000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
325,118.37532879818595,BASS_00298,DRUMS_00442,-81.26984126985000,-23.21995464854000,True,True,58.049886621315196,58.049886621315196,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
326,118.72362811791383,,DRUMS_00444,,0E-14,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
327,119.09514739229024,,DRUMS_00445,,-23.21995464852000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
328,119.44344671201814,,DRUMS_00446,,0E-14,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
329,119.81496598639455,BASS_00299,DRUMS_00447,0E-14,-23.21995464852000,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
330,120.16326530612245,,DRUMS_00448,,-92.87981859411000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
331,120.53478458049887,,DRUMS_00449,,-11.60997732426000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
332,120.88308390022675,BASS_00302,DRUMS_00450,92.87981859411000,0E-14,True,True,-92.87981859410431,-92.87981859410431,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
333,121.25460317460318,BASS_00303,DRUMS_00451,-11.60997732428000,-11.60997732428000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
334,121.60290249433106,BASS_00304,DRUMS_00452,23.21995464853000,-81.26984126984000,True,True,-104.48979591836735,-104.48979591836735,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
335,121.97442176870749,BASS_00305,DRUMS_00453,0E-14,0E-14,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
336,122.32272108843537,BASS_00306,DRUMS_00454,11.60997732427000,11.60997732427000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
337,122.6942403628118,,DRUMS_00455,,0E-13,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
338,123.06575963718821,BASS_00307,DRUMS_00456,11.60997732427000,-11.60997732426000,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
339,123.4140589569161,BASS_00308,DRUMS_00457,11.60997732426000,11.60997732426000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
340,123.78557823129252,BASS_00309,DRUMS_00458,23.21995464852000,11.60997732425000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
341,124.1338775510204,BASS_00310,DRUMS_00459,34.8299319728000,11.60997732427000,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
342,124.50539682539683,BASS_00311,DRUMS_00460,11.60997732425000,-92.87981859411000,True,True,-104.48979591836735,-104.48979591836735,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
343,124.85369614512472,BASS_00312,DRUMS_00461,34.82993197279000,23.21995464852000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
344,125.22521541950114,BASS_00313,DRUMS_00462,23.21995464852000,0E-14,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
345,125.57351473922903,BASS_00314,DRUMS_00463,46.43990929705000,11.60997732425000,True,True,-34.82993197278911,-34.82993197278911,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
346,125.94503401360544,BASS_00315,DRUMS_00464,23.21995464852000,-104.48979591837000,True,True,-127.70975056689343,-127.70975056689343,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
347,126.29333333333334,BASS_00318,DRUMS_00466,34.82993197278000,11.60997732425000,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
348,126.66485260770975,BASS_00319,DRUMS_00467,-11.60997732426000,-92.87981859410000,True,True,-81.26984126984127,-81.26984126984127,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
349,127.01315192743765,BASS_00321,DRUMS_00468,-92.87981859412000,0E-14,True,True,92.87981859410431,92.87981859410431,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
350,127.36145124716553,BASS_00323,DRUMS_00469,23.21995464853000,-81.26984126984000,True,True,-104.48979591836735,-104.48979591836735,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
351,127.73297052154194,BASS_00324,DRUMS_00471,0E-14,11.60997732427000,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
352,128.08126984126983,BASS_00325,DRUMS_00472,34.82993197281000,-34.82993197278000,True,True,-69.65986394557822,-69.65986394557822,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
353,128.45278911564625,BASS_00326,DRUMS_00475,11.60997732427000,34.82993197278000,True,True,23.219954648526077,23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
354,128.80108843537414,BASS_00327,DRUMS_00476,34.82993197281000,69.65986394559000,True,True,34.82993197278911,34.82993197278911,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
355,129.17260770975057,BASS_00328,DRUMS_00477,34.82993197278000,34.82993197278000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
356,129.52090702947845,BASS_00329,DRUMS_00478,46.43990929705000,-46.43990929705000,True,True,-92.87981859410431,-92.87981859410431,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
357,129.89242630385488,BASS_00330,DRUMS_00480,46.43990929705000,34.82993197278000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
358,130.24072562358276,BASS_00331,DRUMS_00481,58.04988662132000,34.82993197278000,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
359,130.6122448979592,BASS_00332,DRUMS_00483,58.0498866213000,23.2199546485000,True,True,-34.82993197278911,-34.82993197278911,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
360,130.96054421768707,BASS_00333,DRUMS_00485,-46.43990929705000,34.82993197278000,True,True,81.26984126984127,81.26984126984127,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
361,131.3320634920635,BASS_00336,DRUMS_00487,0E-13,0E-13,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
362,131.68036281179138,BASS_00337,DRUMS_00488,162.53968253969000,-92.87981859410000,True,True,-255.41950113378687,-255.41950113378687,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
363,132.0518820861678,BASS_00338,DRUMS_00489,-139.31972789117000,0E-13,True,True,139.31972789115645,139.31972789115645,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
364,132.4001814058957,BASS_00339,DRUMS_00491,34.82993197277000,-81.26984126984000,True,True,-116.09977324263039,-116.09977324263039,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
365,132.77170068027212,BASS_00340,DRUMS_00493,23.21995464851000,0E-14,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
366,133.12,BASS_00341,DRUMS_00495,23.21995464852000,23.21995464852000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
367,133.49151927437643,BASS_00342,DRUMS_00497,0E-14,23.21995464851000,True,True,23.219954648526077,23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
368,133.83981859410432,BASS_00343,DRUMS_00498,23.21995464851000,11.60997732426000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
369,134.2113378684807,BASS_00344,DRUMS_00499,11.60997732428000,11.60997732428000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
370,134.55963718820863,,DRUMS_00500,,-81.26984126986000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
371,134.93115646258502,BASS_00345,DRUMS_00501,-11.60997732424000,0E-14,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
372,135.27945578231294,BASS_00346,DRUMS_00503,11.60997732424000,23.21995464851000,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
373,135.65097505668933,BASS_00347,DRUMS_00504,11.60997732427000,11.60997732427000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
374,135.99927437641725,BASS_00348,DRUMS_00506,11.60997732425000,23.21995464851000,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
375,136.37079365079364,BASS_00349,DRUMS_00507,0E-14,-11.60997732427000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
376,136.71909297052153,BASS_00350,DRUMS_00508,23.21995464854000,23.21995464854000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
377,137.09061224489795,,DRUMS_00509,,11.60997732427000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
378,137.43891156462584,BASS_00351,DRUMS_00511,46.43990929706000,34.82993197281000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
379,137.81043083900227,BASS_00353,DRUMS_00512,23.21995464853000,11.60997732426000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
380,138.15873015873015,BASS_00354,DRUMS_00513,-58.04988662132000,-58.04988662132000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
381,138.50702947845804,BASS_00355,DRUMS_00514,46.43990929707000,34.82993197281000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
382,138.87854875283446,BASS_00357,DRUMS_00515,0E-14,-81.26984126983000,True,True,-81.26984126984127,-81.26984126984127,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
383,139.22684807256235,BASS_00358,DRUMS_00516,34.82993197281000,23.21995464855000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
384,139.59836734693877,BASS_00359,DRUMS_00518,34.82993197278000,23.21995464853000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
385,139.94666666666666,BASS_00360,DRUMS_00520,23.21995464854000,23.21995464854000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
386,140.31818594104308,BASS_00362,DRUMS_00521,23.21995464854000,-104.48979591837000,True,True,-127.70975056689343,-127.70975056689343,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
387,140.6897052154195,BASS_00363,DRUMS_00522,11.60997732428000,11.60997732428000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
388,141.0380045351474,BASS_00364,DRUMS_00523,11.60997732426000,23.2199546485000,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
389,141.40952380952382,BASS_00365,DRUMS_00524,23.21995464851000,0E-14,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
390,141.78104308390022,BASS_00366,DRUMS_00525,11.60997732426000,11.60997732426000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
391,142.12934240362813,BASS_00367,DRUMS_00526,11.60997732424000,0E-14,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
392,142.50086167800453,BASS_00368,DRUMS_00528,11.60997732427000,-58.04988662133000,True,True,-69.65986394557822,-69.65986394557822,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
393,142.87238095238095,BASS_00369,DRUMS_00529,0E-14,-11.60997732427000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
394,143.22068027210884,BASS_00370,DRUMS_00530,23.21995464854000,11.60997732426000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
395,143.59219954648526,,DRUMS_00531,,0E-14,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
396,143.94049886621315,BASS_00371,DRUMS_00532,11.60997732427000,23.21995464855000,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
397,144.28879818594103,BASS_00372,DRUMS_00533,58.04988662132000,34.82993197281000,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
398,144.66031746031746,BASS_00373,DRUMS_00534,46.43990929704000,-34.82993197278000,True,True,-81.26984126984127,-81.26984126984127,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
399,145.00861678004534,BASS_00374,DRUMS_00536,69.65986394559000,23.21995464854000,True,True,-46.439909297052154,-46.439909297052154,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
400,145.38013605442177,BASS_00375,DRUMS_00537,-58.04988662132000,-81.26984126983000,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
401,145.72843537414965,BASS_00377,DRUMS_00538,58.04988662132000,23.21995464855000,True,True,-34.82993197278911,-34.82993197278911,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
402,146.09995464852608,BASS_00379,DRUMS_00540,-92.87981859410000,34.82993197278000,True,True,127.70975056689343,127.70975056689343,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
403,146.44825396825397,BASS_00380,DRUMS_00541,-92.87981859410000,46.43990929704000,True,True,139.31972789115645,139.31972789115645,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
404,146.79655328798185,BASS_00383,,46.43990929705000,,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
405,147.16807256235828,BASS_00387,DRUMS_00543,23.21995464853000,23.21995464853000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
406,147.51637188208616,BASS_00389,DRUMS_00545,46.43990929704000,46.43990929704000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
407,147.8878911564626,BASS_00392,DRUMS_00546,34.82993197277000,23.2199546485000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
408,148.23619047619047,BASS_00394,DRUMS_00547,-69.65986394559000,-46.43990929705000,True,True,23.219954648526077,23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
409,148.58448979591836,BASS_00396,DRUMS_00549,-58.04988662132000,34.82993197281000,True,True,92.87981859410431,92.87981859410431,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
410,148.95600907029478,BASS_00397,DRUMS_00550,34.82993197278000,-34.82993197278000,True,True,-69.65986394557822,-69.65986394557822,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
411,149.30430839002267,BASS_00400,DRUMS_00552,46.43990929705000,-11.60997732427000,True,True,-58.049886621315196,-58.049886621315196,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
412,149.65260770975055,BASS_00401,DRUMS_00554,81.26984126985000,0E-14,True,True,-81.26984126984127,-81.26984126984127,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
413,150.02412698412698,BASS_00402,DRUMS_00556,-127.70975056688000,-23.21995464851000,True,True,104.48979591836735,104.48979591836735,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
414,150.3956462585034,BASS_00404,DRUMS_00558,69.6598639456000,-23.21995464853000,True,True,-92.87981859410431,-92.87981859410431,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
415,150.7439455782313,BASS_00405,DRUMS_00560,-34.8299319728000,58.0498866213000,True,True,92.87981859410431,92.87981859410431,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
416,151.11546485260772,BASS_00407,DRUMS_00561,-34.82993197282000,-34.82993197282000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
417,151.48698412698414,BASS_00408,DRUMS_00563,-34.82993197281000,-46.43990929708000,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
418,151.85850340136054,BASS_00409,DRUMS_00566,-81.26984126984000,23.21995464854000,True,True,104.48979591836735,104.48979591836735,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
419,152.23002267573696,BASS_00410,DRUMS_00567,69.65986394559000,46.43990929704000,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
420,152.6015419501134,BASS_00411,DRUMS_00568,69.65986394555000,-46.43990929706000,True,True,-116.09977324263039,-116.09977324263039,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
421,152.99628117913832,BASS_00412,DRUMS_00570,23.21995464854000,23.21995464854000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
422,153.36780045351475,BASS_00413,DRUMS_00572,11.60997732427000,11.60997732427000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
423,153.73931972789114,BASS_00414,DRUMS_00573,0E-14,0E-14,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
424,154.08761904761906,BASS_00415,DRUMS_00574,46.43990929704000,23.21995464851000,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
425,154.45913832199545,BASS_00417,DRUMS_00575,11.60997732427000,0E-14,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
426,154.83065759637188,BASS_00418,DRUMS_00577,23.21995464854000,0E-14,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
427,155.17895691609976,BASS_00419,DRUMS_00579,11.60997732427000,11.60997732427000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
428,155.52725623582765,BASS_00421,DRUMS_00580,23.21995464855000,-69.65986394555000,True,True,-92.87981859410431,-92.87981859410431,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
429,155.89877551020408,BASS_00422,DRUMS_00581,23.21995464852000,0E-14,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
430,156.24707482993196,BASS_00423,DRUMS_00582,23.21995464854000,-81.26984126983000,True,True,-104.48979591836735,-104.48979591836735,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
431,156.6185941043084,BASS_00424,DRUMS_00583,11.60997732426000,0E-13,True,False,-11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
432,156.96689342403627,BASS_00425,DRUMS_00585,-23.21995464851000,23.21995464853000,True,True,46.439909297052154,46.439909297052154,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
433,157.3384126984127,,DRUMS_00587,,11.60997732427000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
434,157.70993197278912,BASS_00429,DRUMS_00589,34.82993197278000,11.60997732428000,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
435,158.08145124716555,BASS_00430,DRUMS_00590,-104.48979591837000,0E-14,True,True,104.48979591836735,104.48979591836735,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
436,158.45297052154194,BASS_00432,DRUMS_00591,34.82993197281000,11.60997732426000,True,True,-23.219954648526077,-23.219954648526077,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
437,158.80126984126983,,DRUMS_00593,,23.21995464854000,False,False,,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
438,159.17278911564625,BASS_00434,DRUMS_00595,46.43990929705000,11.60997732427000,True,True,-34.82993197278911,-34.82993197278911,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
439,159.54430839002268,BASS_00435,DRUMS_00597,0E-14,11.60997732427000,True,False,11.609977324263038,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
440,159.9158276643991,BASS_00436,DRUMS_00598,-104.48979591837000,0E-13,True,True,104.48979591836735,104.48979591836735,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
441,160.264126984127,BASS_00438,DRUMS_00599,23.2199546485000,23.2199546485000,True,False,0.0,,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
442,160.61242630385487,BASS_00439,DRUMS_00600,23.21995464853000,-34.82993197277000,True,True,-58.049886621315196,-58.049886621315196,SEPARATOR_OBSERVABLE_LANDMARKS_NOT_PHYSICAL_GT
